2024-12-12,10:42:54,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
2.9961773738e-05,1.1187966628e-04,1.1582213783e-04,7.5007790936e+01,1.0000001526e+07,1.0821998255e-04,1.7594083400e-04,2.9961773692e-05,1.1187966628e-04,1.1582213782e-04,7.5007790958e+01,2.9961773692e-05,1.1187966628e-04,1.1582213782e-04,7.5007790958e+01,2.9961773692e-05,1.1187966623e-04,1.1582213778e-04,7.5007790952e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
3.0280347895e-05,1.1134026001e-04,1.1538437055e-04,7.4785692949e+01,1.0000003052e+07,1.0822040314e-04,1.7594102567e-04,3.0280347849e-05,1.1134026001e-04,1.1538437054e-04,7.4785692971e+01,3.0280347849e-05,1.1134026001e-04,1.1538437054e-04,7.4785692971e+01,3.0280347849e-05,1.1134025996e-04,1.1538437049e-04,7.4785692965e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
2.9577984845e-05,1.1071041214e-04,1.1459342278e-04,7.5041917045e+01,1.0000003052e+07,1.0822092836e-04,1.7594130587e-04,2.9577984799e-05,1.1071041209e-04,1.1459342272e-04,7.5041917061e+01,2.9577984753e-05,1.1071041209e-04,1.1459342271e-04,7.5041917083e+01,2.9577984753e-05,1.1071041205e-04,1.1459342266e-04,7.5041917078e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
2.7878165183e-05,1.1029120839e-04,1.1376002260e-04,7.5814556729e+01,1.0000003052e+07,1.0822158856e-04,1.7594168771e-04,2.7878165137e-05,1.1029120839e-04,1.1376002259e-04,7.5814556751e+01,2.7878165137e-05,1.1029120839e-04,1.1376002259e-04,7.5814556751e+01,2.7878165137e-05,1.1029120835e-04,1.1376002255e-04,7.5814556746e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
2.5674236051e-05,1.1036502351e-04,1.1331198000e-04,7.6904196805e+01,1.0000003052e+07,1.0822237767e-04,1.7594211860e-04,2.5674236051e-05,1.1036502351e-04,1.1331198000e-04,7.6904196805e+01,2.5674236051e-05,1.1036502351e-04,1.1331198000e-04,7.6904196805e+01,2.5674236051e-05,1.1036502351e-04,1.1331198000e-04,7.6904196805e+01,0.0000000000e+00,3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04
2.3732264384e-05,1.1108042196e-04,1.1358732550e-04,7.7940111637e+01,1.0000003052e+07,1.0822404421e-04,1.7594284928e-04,2.3732264384e-05,1.1108042196e-04,1.1358732550e-04,7.7940111637e+01,2.3732264384e-05,1.1108042196e-04,1.1358732550e-04,7.7940111637e+01,2.3732264384e-05,1.1108042196e-04,1.1358732550e-04,7.7940111637e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.2583374116e-05,1.1244871699e-04,1.1469403969e-04,7.8644208457e+01,1.0000003052e+07,1.0822473970e-04,1.7594306220e-04,2.2583374116e-05,1.1244871699e-04,1.1469403969e-04,7.8644208457e+01,2.2583374116e-05,1.1244871699e-04,1.1469403969e-04,7.8644208457e+01,2.2583374116e-05,1.1244871699e-04,1.1469403969e-04,7.8644208457e+01,-6.2501907814e-04,-6.2501907814e-04,-1.5625476371e-03,-2.1875668317e-03
2.2567583035e-05,1.1400898215e-04,1.1622109884e-04,7.8803296260e+01,1.0000003052e+07,1.0822528134e-04,1.7594318268e-04,2.2567583035e-05,1.1400898215e-04,1.1622109884e-04,7.8803296260e+01,2.2567583035e-05,1.1400898215e-04,1.1622109884e-04,7.8803296260e+01,2.2567583035e-05,1.1400898215e-04,1.1622109884e-04,7.8803296260e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.8750572344e-03
2.3650451342e-05,1.1528105403e-04,1.1768205159e-04,7.8406373371e+01,1.0000003052e+07,1.0822565864e-04,1.7594324469e-04,2.3650451342e-05,1.1528105403e-04,1.1768205159e-04,7.8406373371e+01,2.3650451342e-05,1.1528105403e-04,1.1768205159e-04,7.8406373371e+01,2.3650451342e-05,1.1528105403e-04,1.1768205159e-04,7.8406373371e+01,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,-3.1250953907e-04
2.5204205160e-05,1.1620869554e-04,1.1891052466e-04,7.7762802395e+01,1.0000003052e+07,1.0822588304e-04,1.7594324947e-04,2.5204205160e-05,1.1620869554e-04,1.1891052466e-04,7.7762802395e+01,2.5204205160e-05,1.1620869554e-04,1.1891052466e-04,7.7762802395e+01,2.5204205160e-05,1.1620869554e-04,1.1891052466e-04,7.7762802395e+01,-1.8750572344e-03,-1.5625476371e-03,-3.1250952743e-03,-3.7501144689e-03
2.6596949790e-05,1.1692125098e-04,1.1990820101e-04,7.7184586014e+01,1.0000003052e+07,1.0822599028e-04,1.7594316099e-04,2.6596949790e-05,1.1692125098e-04,1.1990820101e-04,7.7184586014e+01,2.6596949790e-05,1.1692125098e-04,1.1990820101e-04,7.7184586014e+01,2.6596949790e-05,1.1692125098e-04,1.1990820101e-04,7.7184586014e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
2.7395693877e-05,1.1766298986e-04,1.2081019504e-04,7.6893234989e+01,1.0000003052e+07,1.0822604303e-04,1.7594294220e-04,2.7395693877e-05,1.1766298986e-04,1.2081019504e-04,7.6893234989e+01,2.7395693877e-05,1.1766298986e-04,1.2081019504e-04,7.6893234989e+01,2.7395693877e-05,1.1766298986e-04,1.2081019504e-04,7.6893234989e+01,-3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03
2.7343087433e-05,1.1853042557e-04,1.2164335664e-04,7.7010019007e+01,1.0000003052e+07,1.0822612896e-04,1.7594258327e-04,2.7343087433e-05,1.1853042557e-04,1.2164335664e-04,7.7010019007e+01,2.7343087433e-05,1.1853042557e-04,1.2164335664e-04,7.7010019007e+01,2.7343087433e-05,1.1853042557e-04,1.2164335664e-04,7.7010019007e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
2.6532041033e-05,1.1931623864e-04,1.2223057721e-04,7.7463272295e+01,1.0000003052e+07,1.0822674134e-04,1.7594159956e-04,2.6532041033e-05,1.1931623864e-04,1.2223057721e-04,7.7463272295e+01,2.6532041033e-05,1.1931623864e-04,1.2223057721e-04,7.7463272295e+01,2.6532041033e-05,1.1931623864e-04,1.2223057721e-04,7.7463272295e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
2.5630725364e-05,1.1970746814e-04,1.2242063556e-04,7.7914802126e+01,1.0000003052e+07,1.0822731904e-04,1.7594107809e-04,2.5630725364e-05,1.1970746814e-04,1.2242063556e-04,7.7914802126e+01,2.5630725364e-05,1.1970746814e-04,1.2242063556e-04,7.7914802126e+01,2.5630725364e-05,1.1970746814e-04,1.2242063556e-04,7.7914802126e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.5251345698e-05,1.1939548516e-04,1.2203652050e-04,7.8058305431e+01,1.0000003052e+07,1.0822800904e-04,1.7594059249e-04,2.5251345698e-05,1.1939548516e-04,1.2203652050e-04,7.8058305431e+01,2.5251345698e-05,1.1939548516e-04,1.2203652050e-04,7.8058305431e+01,2.5251345698e-05,1.1939548516e-04,1.2203652050e-04,7.8058305431e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,0.0000000000e+00
2.5378031442e-05,1.1832616946e-04,1.2101705194e-04,7.7894868131e+01,1.0000003052e+07,1.0822874588e-04,1.7594018448e-04,2.5378031442e-05,1.1832616946e-04,1.2101705194e-04,7.7894868131e+01,2.5378031442e-05,1.1832616946e-04,1.2101705194e-04,7.7894868131e+01,2.5378031442e-05,1.1832616946e-04,1.2101705194e-04,7.7894868131e+01,1.8750572344e-03,2.1875668317e-03,-1.2500381563e-03,-1.5625476371e-03
2.5819659060e-05,1.1672275341e-04,1.1954436815e-04,7.7526749019e+01,1.0000003052e+07,1.0822948587e-04,1.7593990775e-04,2.5819659060e-05,1.1672275341e-04,1.1954436815e-04,7.7526749019e+01,2.5819659060e-05,1.1672275341e-04,1.1954436815e-04,7.7526749019e+01,2.5819659060e-05,1.1672275341e-04,1.1954436815e-04,7.7526749019e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.6503687999e-05,1.1499432621e-04,1.1800906973e-04,7.7021220700e+01,1.0000003052e+07,1.0823018854e-04,1.7593982973e-04,2.6503687999e-05,1.1499432621e-04,1.1800906973e-04,7.7021220700e+01,2.6503687999e-05,1.1499432621e-04,1.1800906973e-04,7.7021220700e+01,2.6503687999e-05,1.1499432621e-04,1.1800906973e-04,7.7021220700e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.8750572344e-03
2.7380028233e-05,1.1369050462e-04,1.1694099703e-04,7.6459342366e+01,1.0000003052e+07,1.0823080561e-04,1.7594000733e-04,2.7380028233e-05,1.1369050462e-04,1.1694099703e-04,7.6459342366e+01,2.7380028233e-05,1.1369050462e-04,1.1694099703e-04,7.6459342366e+01,2.7380028233e-05,1.1369050462e-04,1.1694099703e-04,7.6459342366e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
2.8251246025e-05,1.1327868271e-04,1.1674841694e-04,7.5996340132e+01,1.0000003052e+07,1.0823129903e-04,1.7594044394e-04,2.8251246025e-05,1.1327868271e-04,1.1674841694e-04,7.5996340132e+01,2.8251246025e-05,1.1327868271e-04,1.1674841694e-04,7.5996340132e+01,2.8251246025e-05,1.1327868271e-04,1.1674841694e-04,7.5996340132e+01,-6.2501907814e-04,3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
2.8799950480e-05,1.1365308717e-04,1.1724530426e-04,7.5780440843e+01,1.0000003052e+07,1.0823200638e-04,1.7594181096e-04,2.8799950480e-05,1.1365308717e-04,1.1724530426e-04,7.5780440843e+01,2.8799950480e-05,1.1365308717e-04,1.1724530426e-04,7.5780440843e+01,2.8799950480e-05,1.1365308717e-04,1.1724530426e-04,7.5780440843e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.8923677057e-05,1.1423482839e-04,1.1783961605e-04,7.5791605490e+01,1.0000001526e+07,1.0823232035e-04,1.7594261483e-04,2.8923677057e-05,1.1423482839e-04,1.1783961605e-04,7.5791605490e+01,2.8923677057e-05,1.1423482839e-04,1.1783961605e-04,7.5791605490e+01,2.8923677057e-05,1.1423482839e-04,1.1783961605e-04,7.5791605490e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.8508346696e-05,1.1470015673e-04,1.1818989714e-04,7.6042158495e+01,1.0000001526e+07,1.0823263733e-04,1.7594348098e-04,2.8508346696e-05,1.1470015673e-04,1.1818989714e-04,7.6042158495e+01,2.8508346696e-05,1.1470015673e-04,1.1818989714e-04,7.6042158495e+01,2.8508346696e-05,1.1470015673e-04,1.1818989714e-04,7.6042158495e+01,-3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
2.7372306924e-05,1.1518289048e-04,1.1839063073e-04,7.6632079404e+01,1.0000001526e+07,1.0823296867e-04,1.7594439269e-04,2.7372306924e-05,1.1518289048e-04,1.1839063073e-04,7.6632079404e+01,2.7372306924e-05,1.1518289048e-04,1.1839063073e-04,7.6632079404e+01,2.7372306924e-05,1.1518289048e-04,1.1839063073e-04,7.6632079404e+01,-9.3752861721e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
2.5584424305e-05,1.1602006507e-04,1.1880748404e-04,7.7564323199e+01,1.0000003052e+07,1.0823332241e-04,1.7594529939e-04,2.5584424305e-05,1.1602006507e-04,1.1880748404e-04,7.7564323199e+01,2.5584424305e-05,1.1602006507e-04,1.1880748404e-04,7.7564323199e+01,2.5584424305e-05,1.1602006507e-04,1.1880748404e-04,7.7564323199e+01,-3.1250952743e-03,-3.1250952743e-03,-4.0626241826e-03,-5.0001526251e-03
2.3705559110e-05,1.1743814795e-04,1.1980681169e-04,7.8587876065e+01,1.0000003052e+07,1.0823368589e-04,1.7594614580e-04,2.3705559110e-05,1.1743814795e-04,1.1980681169e-04,7.8587876065e+01,2.3705559110e-05,1.1743814795e-04,1.1980681169e-04,7.8587876065e+01,2.3705559110e-05,1.1743814795e-04,1.1980681169e-04,7.8587876065e+01,-3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
2.2431564284e-05,1.1930123643e-04,1.2139176286e-04,7.9351318525e+01,1.0000003052e+07,1.0823403477e-04,1.7594688733e-04,2.2431564284e-05,1.1930123643e-04,1.2139176286e-04,7.9351318525e+01,2.2431564284e-05,1.1930123643e-04,1.2139176286e-04,7.9351318525e+01,2.2431564284e-05,1.1930123643e-04,1.2139176286e-04,7.9351318525e+01,9.3752861721e-04,1.2500381563e-03,3.1250953907e-04,0.0000000000e+00
2.2166433986e-05,1.2087219441e-04,1.2288790899e-04,7.9608152981e+01,1.0000003052e+07,1.0823436371e-04,1.7594749974e-04,2.2166433986e-05,1.2087219441e-04,1.2288790899e-04,7.9608152981e+01,2.2166433986e-05,1.2087219441e-04,1.2288790899e-04,7.9608152981e+01,2.2166433986e-05,1.2087219441e-04,1.2288790899e-04,7.9608152981e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-6.2501907814e-04
2.3061003127e-05,1.2157279380e-04,1.2374067261e-04,7.9259246671e+01,1.0000003052e+07,1.0823492640e-04,1.7594845741e-04,2.3061003127e-05,1.2157279380e-04,1.2374067261e-04,7.9259246671e+01,2.3061003127e-05,1.2157279380e-04,1.2374067261e-04,7.9259246671e+01,2.3061003127e-05,1.2157279380e-04,1.2374067261e-04,7.9259246671e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
2.4736898068e-05,1.2158622455e-04,1.2407708945e-04,7.8500050894e+01,1.0000003052e+07,1.0823506254e-04,1.7594887052e-04,2.4736898068e-05,1.2158622455e-04,1.2407708945e-04,7.8500050894e+01,2.4736898068e-05,1.2158622455e-04,1.2407708945e-04,7.8500050894e+01,2.4736898068e-05,1.2158622455e-04,1.2407708945e-04,7.8500050894e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
2.6257073866e-05,1.2140273846e-04,1.2420973727e-04,7.7796005688e+01,1.0000003052e+07,1.0823506715e-04,1.7594923362e-04,2.6257073866e-05,1.2140273846e-04,1.2420973727e-04,7.7796005688e+01,2.6257073866e-05,1.2140273846e-04,1.2420973727e-04,7.7796005688e+01,2.6257073866e-05,1.2140273846e-04,1.2420973727e-04,7.7796005688e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-6.2501907814e-04
2.6947763995e-05,1.2160715657e-04,1.2455714557e-04,7.7505347368e+01,1.0000003052e+07,1.0823499816e-04,1.7594952077e-04,2.6947763995e-05,1.2160715657e-04,1.2455714557e-04,7.7505347368e+01,2.6947763995e-05,1.2160715657e-04,1.2455714557e-04,7.7505347368e+01,2.6947763995e-05,1.2160715657e-04,1.2455714557e-04,7.7505347368e+01,-1.2500381563e-03,-9.3752861721e-04,-2.1875668317e-03,-2.5000763126e-03
2.6882937914e-05,1.2261454663e-04,1.2552696681e-04,7.7633716402e+01,1.0000003052e+07,1.0823495402e-04,1.7594971591e-04,2.6882937914e-05,1.2261454663e-04,1.2552696681e-04,7.7633716402e+01,2.6882937914e-05,1.2261454663e-04,1.2552696681e-04,7.7633716402e+01,2.6882937914e-05,1.2261454663e-04,1.2552696681e-04,7.7633716402e+01,3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
2.6092872942e-05,1.2414786757e-04,1.2686028157e-04,7.8130582139e+01,1.0000003052e+07,1.0823504358e-04,1.7594980837e-04,2.6092872942e-05,1.2414786757e-04,1.2686028157e-04,7.8130582139e+01,2.6092872942e-05,1.2414786757e-04,1.2686028157e-04,7.8130582139e+01,2.6092872942e-05,1.2414786757e-04,1.2686028157e-04,7.8130582139e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.4804285301e-05,1.2555327087e-04,1.2797998435e-04,7.8824569564e+01,1.0000003052e+07,1.0823536903e-04,1.7594980579e-04,2.4804285301e-05,1.2555327087e-04,1.2797998435e-04,7.8824569564e+01,2.4804285301e-05,1.2555327087e-04,1.2797998435e-04,7.8824569564e+01,2.4804285301e-05,1.2555327087e-04,1.2797998435e-04,7.8824569564e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,0.0000000000e+00
2.3964341263e-05,1.2674625960e-04,1.2899187561e-04,7.9293290471e+01,1.0000003052e+07,1.0823597828e-04,1.7594971013e-04,2.3964341263e-05,1.2674625960e-04,1.2899187561e-04,7.9293290471e+01,2.3964341263e-05,1.2674625960e-04,1.2899187561e-04,7.9293290471e+01,2.3964341263e-05,1.2674625960e-04,1.2899187561e-04,7.9293290471e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
2.4534936088e-05,1.2774216884e-04,1.3007699562e-04,7.9127830062e+01,1.0000003052e+07,1.0823771748e-04,1.7594926108e-04,2.4534936088e-05,1.2774216884e-04,1.3007699562e-04,7.9127830062e+01,2.4534936088e-05,1.2774216884e-04,1.3007699562e-04,7.9127830062e+01,2.4534936088e-05,1.2774216884e-04,1.3007699562e-04,7.9127830062e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
2.6575937806e-05,1.2796351693e-04,1.3069407842e-04,7.8267394267e+01,1.0000003052e+07,1.0823850983e-04,1.7594906094e-04,2.6575937806e-05,1.2796351693e-04,1.3069407842e-04,7.8267394267e+01,2.6575937806e-05,1.2796351693e-04,1.3069407842e-04,7.8267394267e+01,2.6575937806e-05,1.2796351693e-04,1.3069407842e-04,7.8267394267e+01,6.2501907814e-04,1.2500381563e-03,0.0000000000e+00,0.0000000000e+00
2.9320619625e-05,1.2695624607e-04,1.3029807040e-04,7.6995524032e+01,1.0000003052e+07,1.0823907855e-04,1.7594906091e-04,2.9320619625e-05,1.2695624607e-04,1.3029807040e-04,7.6995524032e+01,2.9320619625e-05,1.2695624607e-04,1.3029807040e-04,7.6995524032e+01,2.9320619625e-05,1.2695624607e-04,1.3029807040e-04,7.6995524032e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
3.1871358677e-05,1.2486844535e-04,1.2887168870e-04,7.5681570670e+01,1.0000003052e+07,1.0823939318e-04,1.7594936215e-04,3.1871358677e-05,1.2486844535e-04,1.2887168870e-04,7.5681570670e+01,3.1871358677e-05,1.2486844535e-04,1.2887168870e-04,7.5681570670e+01,3.1871358677e-05,1.2486844535e-04,1.2887168870e-04,7.5681570670e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
3.3532766787e-05,1.2234708596e-04,1.2685919711e-04,7.4672825521e+01,1.0000003052e+07,1.0823950275e-04,1.7594998431e-04,3.3532766787e-05,1.2234708596e-04,1.2685919711e-04,7.4672825521e+01,3.3532766787e-05,1.2234708596e-04,1.2685919711e-04,7.4672825521e+01,3.3532766787e-05,1.2234708596e-04,1.2685919711e-04,7.4672825521e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
3.4324880700e-05,1.2036396412e-04,1.2516261939e-04,7.4083142373e+01,1.0000001526e+07,1.0823948309e-04,1.7595085672e-04,3.4324880700e-05,1.2036396412e-04,1.2516261939e-04,7.4083142373e+01,3.4324880700e-05,1.2036396412e-04,1.2516261939e-04,7.4083142373e+01,3.4324880700e-05,1.2036396412e-04,1.2516261939e-04,7.4083142373e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
3.4792269678e-05,1.1975493185e-04,1.2470663868e-04,7.3799897350e+01,1.0000001526e+07,1.0823936327e-04,1.7595180400e-04,3.4792269678e-05,1.1975493185e-04,1.2470663868e-04,7.3799897350e+01,3.4792269678e-05,1.1975493185e-04,1.2470663868e-04,7.3799897350e+01,3.4792269678e-05,1.1975493185e-04,1.2470663868e-04,7.3799897350e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
3.5087645356e-05,1.2033004954e-04,1.2534138853e-04,7.3743583405e+01,1.0000001526e+07,1.0823911876e-04,1.7595261039e-04,3.5087645356e-05,1.2033004954e-04,1.2534138853e-04,7.3743583405e+01,3.5087645356e-05,1.2033004954e-04,1.2534138853e-04,7.3743583405e+01,3.5087645356e-05,1.2033004954e-04,1.2534138853e-04,7.3743583405e+01,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
3.5281753476e-05,1.2117987802e-04,1.2621158807e-04,7.3766985692e+01,1.0000003052e+07,1.0823816191e-04,1.7595338623e-04,3.5281753430e-05,1.2117987802e-04,1.2621158806e-04,7.3766985712e+01,3.5281753430e-05,1.2117987806e-04,1.2621158811e-04,7.3766985718e+01,3.5281753338e-05,1.2117987802e-04,1.2621158804e-04,7.3766985752e+01,6.2501907814e-04,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
3.5894210901e-05,1.2165400541e-04,1.2683884030e-04,7.3561225947e+01,1.0000003052e+07,1.0823749074e-04,1.7595346284e-04,3.5894210901e-05,1.2165400536e-04,1.2683884025e-04,7.3561225941e+01,3.5894210901e-05,1.2165400550e-04,1.2683884038e-04,7.3561225959e+01,3.5894210809e-05,1.2165400536e-04,1.2683884023e-04,7.3561225981e+01,5.3126621060e-03,6.5627004951e-03,5.9376810677e-03,6.2501905486e-03
3.7289965153e-05,1.2144209415e-04,1.2703827665e-04,7.2930396989e+01,1.0000003052e+07,1.0823675622e-04,1.7595354437e-04,3.7289965107e-05,1.2144209402e-04,1.2703827650e-04,7.2930396990e+01,3.7289965061e-05,1.2144209420e-04,1.2703827666e-04,7.2930397034e+01,3.7289965015e-05,1.2144209402e-04,1.2703827647e-04,7.2930397030e+01,4.6876431443e-03,5.6251715869e-03,5.0001526251e-03,4.6876431443e-03
3.9170986491e-05,1.2062401544e-04,1.2682475817e-04,7.2009514855e+01,1.0000003052e+07,1.0823598686e-04,1.7595379469e-04,3.9170986491e-05,1.2062401535e-04,1.2682475808e-04,7.2009514842e+01,3.9170986445e-05,1.2062401553e-04,1.2682475824e-04,7.2009514887e+01,3.9170986307e-05,1.2062401535e-04,1.2682475802e-04,7.2009514921e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
4.0691324736e-05,1.1982686439e-04,1.2654746674e-04,7.1243323642e+01,1.0000003052e+07,1.0823518005e-04,1.7595429366e-04,4.0691324736e-05,1.1982686434e-04,1.2654746670e-04,7.1243323636e+01,4.0691324736e-05,1.1982686457e-04,1.2654746691e-04,7.1243323669e+01,4.0691324553e-05,1.1982686421e-04,1.2654746651e-04,7.1243323694e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
4.1278913950e-05,1.1972306688e-04,1.2663949415e-04,7.0976496277e+01,1.0000003052e+07,1.0823431625e-04,1.7595501064e-04,4.1278913905e-05,1.1972306688e-04,1.2663949414e-04,7.0976496297e+01,4.1278913905e-05,1.1972306701e-04,1.2663949427e-04,7.0976496317e+01,4.1278913813e-05,1.1972306678e-04,1.2663949402e-04,7.0976496323e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
4.0995158385e-05,1.2053274391e-04,1.2731357102e-04,7.1215996350e+01,1.0000003052e+07,1.0823337559e-04,1.7595585243e-04,4.0995158385e-05,1.2053274391e-04,1.2731357102e-04,7.1215996350e+01,4.0995158385e-05,1.2053274391e-04,1.2731357102e-04,7.1215996350e+01,4.0995158339e-05,1.2053274382e-04,1.2731357092e-04,7.1215996356e+01,3.1250953907e-04,3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04
4.0331873769e-05,1.2199147172e-04,1.2848571599e-04,7.1705487573e+01,1.0000003052e+07,1.0823235996e-04,1.7595670191e-04,4.0331873769e-05,1.2199147172e-04,1.2848571599e-04,7.1705487573e+01,4.0331873769e-05,1.2199147172e-04,1.2848571599e-04,7.1705487573e+01,4.0331873724e-05,1.2199147172e-04,1.2848571598e-04,7.1705487593e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
3.9739308885e-05,1.2359760852e-04,1.2982904723e-04,7.2176282467e+01,1.0000003052e+07,1.0823022541e-04,1.7595797649e-04,3.9739308885e-05,1.2359760852e-04,1.2982904723e-04,7.2176282467e+01,3.9739308885e-05,1.2359760852e-04,1.2982904723e-04,7.2176282467e+01,3.9739308885e-05,1.2359760852e-04,1.2982904723e-04,7.2176282467e+01,3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
3.9239728869e-05,1.2498716464e-04,1.3100209024e-04,7.2570321238e+01,1.0000003052e+07,1.0822922209e-04,1.7595826978e-04,3.9239728869e-05,1.2498716464e-04,1.3100209024e-04,7.2570321238e+01,3.9239728869e-05,1.2498716473e-04,1.3100209033e-04,7.2570321250e+01,3.9239728823e-05,1.2498716464e-04,1.3100209022e-04,7.2570321257e+01,-3.1250952743e-03,-3.1250952743e-03,-4.3751336634e-03,-3.1250952743e-03
3.8500776281e-05,1.2596439300e-04,1.3171688608e-04,7.3004333382e+01,1.0000003052e+07,1.0822835466e-04,1.7595835221e-04,3.8500776281e-05,1.2596439300e-04,1.3171688608e-04,7.3004333382e+01,3.8500776281e-05,1.2596439300e-04,1.3171688608e-04,7.3004333382e+01,3.8500776235e-05,1.2596439300e-04,1.3171688607e-04,7.3004333401e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
3.7222866089e-05,1.2631628793e-04,1.3168654584e-04,7.3580822173e+01,1.0000003052e+07,1.0822766067e-04,1.7595830856e-04,3.7222866089e-05,1.2631628788e-04,1.3168654580e-04,7.3580822168e+01,3.7222866135e-05,1.2631628788e-04,1.3168654581e-04,7.3580822149e+01,3.7222866089e-05,1.2631628793e-04,1.3168654584e-04,7.3580822173e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
3.5566528392e-05,1.2602492589e-04,1.3094754632e-04,7.4239973318e+01,1.0000003052e+07,1.0822712864e-04,1.7595821360e-04,3.5566528438e-05,1.2602492580e-04,1.3094754624e-04,7.4239973288e+01,3.5566528438e-05,1.2602492580e-04,1.3094754624e-04,7.4239973288e+01,3.5566528392e-05,1.2602492593e-04,1.3094754636e-04,7.4239973323e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
3.3912656004e-05,1.2499618745e-04,1.2951492236e-04,7.4820521709e+01,1.0000003052e+07,1.0822670793e-04,1.7595811474e-04,3.3912656233e-05,1.2499618736e-04,1.2951492233e-04,7.4820521601e+01,3.3912656279e-05,1.2499618736e-04,1.2951492234e-04,7.4820521581e+01,3.3912656004e-05,1.2499618777e-04,1.2951492267e-04,7.4820521747e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
