2024-12-09,15:59:42,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
6.4484971688e-05,1.2629326146e-04,1.4180373572e-04,6.2951280709e+01,1.0000003052e+07,6.1854094271e-05,7.9105863941e-05,6.4484971642e-05,1.2629326133e-04,1.4180373558e-04,6.2951280700e+01,6.4484971825e-05,1.2629326119e-04,1.4180373554e-04,6.2951280609e+01,6.4484972009e-05,1.2629326119e-04,1.4180373562e-04,6.2951280543e+01,3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
6.4947417164e-05,1.2769636048e-04,1.4326383869e-04,6.3041742665e+01,1.0000003052e+07,6.1856224427e-05,7.9106742677e-05,6.4947417026e-05,1.2769636030e-04,1.4326383846e-04,6.3041742681e+01,6.4947417164e-05,1.2769636007e-04,1.4326383832e-04,6.3041742590e+01,6.4947417347e-05,1.2769636011e-04,1.4326383845e-04,6.3041742533e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
6.5551867076e-05,1.2789911830e-04,1.4371928103e-04,6.2863599090e+01,1.0000003052e+07,6.1858384759e-05,7.9107713938e-05,6.5551866984e-05,1.2789911821e-04,1.4371928091e-04,6.2863599105e+01,6.5551867168e-05,1.2789911817e-04,1.4371928095e-04,6.2863599032e+01,6.5551867214e-05,1.2789911817e-04,1.4371928097e-04,6.2863599016e+01,6.2501907814e-04,1.2500381563e-03,3.1250953907e-04,-1.5625476371e-03
6.6091510500e-05,1.2680973991e-04,1.4299929334e-04,6.2472092390e+01,1.0000003052e+07,6.1860552598e-05,7.9108909581e-05,6.6091510500e-05,1.2680973986e-04,1.4299929330e-04,6.2472092381e+01,6.6091510638e-05,1.2680973977e-04,1.4299929328e-04,6.2472092315e+01,6.6091510729e-05,1.2680973977e-04,1.4299929332e-04,6.2472092283e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
6.6766229916e-05,1.2524491037e-04,1.4192961999e-04,6.1938579869e+01,1.0000003052e+07,6.1862681824e-05,7.9110406021e-05,6.6766229916e-05,1.2524491037e-04,1.4192961999e-04,6.1938579869e+01,6.6766229962e-05,1.2524491032e-04,1.4192961997e-04,6.1938579844e+01,6.6766230008e-05,1.2524491032e-04,1.4192961999e-04,6.1938579828e+01,-3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
6.7591592783e-05,1.2430403669e-04,1.4149246253e-04,6.1464415402e+01,1.0000003052e+07,6.1864689036e-05,7.9112178059e-05,6.7591592783e-05,1.2430403669e-04,1.4149246253e-04,6.1464415402e+01,6.7591592829e-05,1.2430403669e-04,1.4149246255e-04,6.1464415386e+01,6.7591592829e-05,1.2430403669e-04,1.4149246255e-04,6.1464415386e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
6.8162065567e-05,1.2481489014e-04,1.4221400769e-04,6.1360819683e+01,1.0000003052e+07,6.1866492799e-05,7.9114096737e-05,6.8162065567e-05,1.2481489014e-04,1.4221400769e-04,6.1360819683e+01,6.8162065612e-05,1.2481489014e-04,1.4221400771e-04,6.1360819667e+01,6.8162065612e-05,1.2481489014e-04,1.4221400771e-04,6.1360819667e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
6.8577333437e-05,1.2714158726e-04,1.4445703123e-04,6.1658572348e+01,1.0000003052e+07,6.1868046981e-05,7.9115910326e-05,6.8577333437e-05,1.2714158726e-04,1.4445703123e-04,6.1658572348e+01,6.8577333483e-05,1.2714158726e-04,1.4445703125e-04,6.1658572332e+01,6.8577333483e-05,1.2714158726e-04,1.4445703125e-04,6.1658572332e+01,3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
6.9538069064e-05,1.3079813423e-04,1.4813404392e-04,6.2002918799e+01,1.0000003052e+07,6.1870219786e-05,7.9118114015e-05,6.9538069064e-05,1.3079813423e-04,1.4813404392e-04,6.2002918799e+01,6.9538069064e-05,1.3079813423e-04,1.4813404392e-04,6.2002918799e+01,6.9538069064e-05,1.3079813423e-04,1.4813404392e-04,6.2002918799e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
7.1281346558e-05,1.3464214209e-04,1.5234676496e-04,6.2102663194e+01,1.0000003052e+07,6.1870714613e-05,7.9118310606e-05,7.1281346558e-05,1.3464214204e-04,1.5234676492e-04,6.2102663186e+01,7.1281346558e-05,1.3464214213e-04,1.5234676500e-04,6.2102663202e+01,7.1281346512e-05,1.3464214209e-04,1.5234676494e-04,6.2102663209e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
7.3373109627e-05,1.3735200697e-04,1.5572150473e-04,6.1888979944e+01,1.0000003052e+07,6.1870734336e-05,7.9118057962e-05,7.3373109627e-05,1.3735200697e-04,1.5572150473e-04,6.1888979944e+01,7.3373109673e-05,1.3735200711e-04,1.5572150487e-04,6.1888979953e+01,7.3373109627e-05,1.3735200706e-04,1.5572150481e-04,6.1888979960e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
7.5044634294e-05,1.3825138377e-04,1.5730588752e-04,6.1506324250e+01,1.0000003052e+07,6.1870250903e-05,7.9117602574e-05,7.5044634386e-05,1.3825138377e-04,1.5730588757e-04,6.1506324221e+01,7.5044634386e-05,1.3825138386e-04,1.5730588765e-04,6.1506324237e+01,7.5044634294e-05,1.3825138381e-04,1.5730588756e-04,6.1506324258e+01,6.2501907814e-04,1.2500381563e-03,3.1250953907e-04,0.0000000000e+00
7.5656800200e-05,1.3776253261e-04,1.5717018422e-04,6.1225175546e+01,1.0000001526e+07,6.1869307169e-05,7.9117192364e-05,7.5656800246e-05,1.3776253266e-04,1.5717018428e-04,6.1225175540e+01,7.5656800246e-05,1.3776253270e-04,1.5717018432e-04,6.1225175548e+01,7.5656800154e-05,1.3776253266e-04,1.5717018424e-04,6.1225175569e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
7.5132913579e-05,1.3658663706e-04,1.5588734434e-04,6.1185905785e+01,1.0000001526e+07,6.1868017055e-05,7.9117002132e-05,7.5132913625e-05,1.3658663710e-04,1.5588734440e-04,6.1185905778e+01,7.5132913671e-05,1.3658663710e-04,1.5588734442e-04,6.1185905763e+01,7.5132913579e-05,1.3658663710e-04,1.5588734438e-04,6.1185905793e+01,-1.8750572344e-03,-1.2500381563e-03,-2.5000763126e-03,-3.1250952743e-03
7.3596399021e-05,1.3520027039e-04,1.5393356705e-04,6.1438299091e+01,1.0000001526e+07,6.1866574596e-05,7.9117087157e-05,7.3596399159e-05,1.3520027039e-04,1.5393356711e-04,6.1438299046e+01,7.3596399159e-05,1.3520027039e-04,1.5393356711e-04,6.1438299046e+01,7.3596399021e-05,1.3520027039e-04,1.5393356705e-04,6.1438299091e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
7.1294865398e-05,1.3374231997e-04,1.5155845732e-04,6.1938983295e+01,1.0000003052e+07,6.1865271011e-05,7.9117406614e-05,7.1294865444e-05,1.3374232002e-04,1.5155845738e-04,6.1938983288e+01,7.1294865444e-05,1.3374232002e-04,1.5155845738e-04,6.1938983288e+01,7.1294865398e-05,1.3374232002e-04,1.5155845736e-04,6.1938983303e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
6.8773748808e-05,1.3222862620e-04,1.4904441657e-04,6.2520503960e+01,1.0000003052e+07,6.1864324560e-05,7.9118572925e-05,6.8773748853e-05,1.3222862620e-04,1.4904441660e-04,6.2520503944e+01,6.8773748853e-05,1.3222862620e-04,1.4904441660e-04,6.2520503944e+01,6.8773748808e-05,1.3222862620e-04,1.4904441657e-04,6.2520503960e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
6.6801397785e-05,1.3067284216e-04,1.4675768608e-04,6.2923385878e+01,1.0000003052e+07,6.1864890865e-05,7.9119432508e-05,6.6801397785e-05,1.3067284216e-04,1.4675768608e-04,6.2923385878e+01,6.6801397785e-05,1.3067284216e-04,1.4675768608e-04,6.2923385878e+01,6.6801397785e-05,1.3067284216e-04,1.4675768608e-04,6.2923385878e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-9.3752861721e-04
6.6077823353e-05,1.2922832813e-04,1.4514213562e-04,6.2918156729e+01,1.0000003052e+07,6.1865914096e-05,7.9120520194e-05,6.6077823353e-05,1.2922832813e-04,1.4514213562e-04,6.2918156729e+01,6.6077823353e-05,1.2922832813e-04,1.4514213562e-04,6.2918156729e+01,6.6077823353e-05,1.2922832813e-04,1.4514213562e-04,6.2918156729e+01,-3.1250953907e-04,3.1250953907e-04,0.0000000000e+00,0.0000000000e+00
6.6683543984e-05,1.2833417408e-04,1.4462487778e-04,6.2543227247e+01,1.0000003052e+07,6.1867129042e-05,7.9121829691e-05,6.6683543984e-05,1.2833417408e-04,1.4462487778e-04,6.2543227247e+01,6.6683543984e-05,1.2833417408e-04,1.4462487778e-04,6.2543227247e+01,6.6683543984e-05,1.2833417408e-04,1.4462487778e-04,6.2543227247e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752862886e-03
6.8168075204e-05,1.2813098873e-04,1.4513592509e-04,6.1986194739e+01,1.0000003052e+07,6.1868335376e-05,7.9123344709e-05,6.8168075250e-05,1.2813098873e-04,1.4513592511e-04,6.1986194723e+01,6.8168075250e-05,1.2813098873e-04,1.4513592511e-04,6.1986194723e+01,6.8168075204e-05,1.2813098873e-04,1.4513592509e-04,6.1986194739e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
6.9792385694e-05,1.2859530468e-04,1.4631380484e-04,6.1510042680e+01,1.0000003052e+07,6.1869458241e-05,7.9125081024e-05,6.9792385694e-05,1.2859530468e-04,1.4631380484e-04,6.1510042680e+01,6.9792385694e-05,1.2859530468e-04,1.4631380484e-04,6.1510042680e+01,6.9792385694e-05,1.2859530468e-04,1.4631380484e-04,6.1510042680e+01,2.5000763126e-03,3.4376049880e-03,2.5000763126e-03,2.5000763126e-03
7.0996968067e-05,1.2960176088e-04,1.4777410429e-04,6.1285694901e+01,1.0000003052e+07,6.1870514159e-05,7.9127053464e-05,7.0996968067e-05,1.2960176088e-04,1.4777410429e-04,6.1285694901e+01,7.0996968067e-05,1.2960176088e-04,1.4777410429e-04,6.1285694901e+01,7.0996968067e-05,1.2960176088e-04,1.4777410429e-04,6.1285694901e+01,-6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
7.1662129714e-05,1.3099217601e-04,1.4931313074e-04,6.1318177721e+01,1.0000003052e+07,6.1871528674e-05,7.9129244707e-05,7.1662129714e-05,1.3099217601e-04,1.4931313074e-04,6.1318177721e+01,7.1662129714e-05,1.3099217601e-04,1.4931313074e-04,6.1318177721e+01,7.1662129714e-05,1.3099217601e-04,1.4931313074e-04,6.1318177721e+01,-7.5002289377e-03,-7.8127384186e-03,-1.0000305250e-02,-1.0625324212e-02
7.1930345490e-05,1.3277019483e-04,1.5100297758e-04,6.1552686696e+01,1.0000003052e+07,6.1873445244e-05,7.9134039754e-05,7.1930345490e-05,1.3277019483e-04,1.5100297758e-04,6.1552686696e+01,7.1930345490e-05,1.3277019483e-04,1.5100297758e-04,6.1552686696e+01,7.1930345490e-05,1.3277019483e-04,1.5100297758e-04,6.1552686696e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
7.1971664318e-05,1.3502469918e-04,1.5300846334e-04,6.1941232644e+01,1.0000003052e+07,6.1874374750e-05,7.9136409214e-05,7.1971664318e-05,1.3502469918e-04,1.5300846334e-04,6.1941232644e+01,7.1971664318e-05,1.3502469918e-04,1.5300846334e-04,6.1941232644e+01,7.1971664318e-05,1.3502469918e-04,1.5300846334e-04,6.1941232644e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-6.2501907814e-04
7.1906539096e-05,1.3794584744e-04,1.5556222932e-04,6.2468486251e+01,1.0000001526e+07,6.1875326671e-05,7.9138530547e-05,7.1906539096e-05,1.3794584744e-04,1.5556222932e-04,6.2468486251e+01,7.1906539096e-05,1.3794584744e-04,1.5556222932e-04,6.2468486251e+01,7.1906539096e-05,1.3794584744e-04,1.5556222932e-04,6.2468486251e+01,3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
7.1540984203e-05,1.4126297395e-04,1.5834563533e-04,6.3140603235e+01,1.0000001526e+07,6.1876357247e-05,7.9140269871e-05,7.1540984203e-05,1.4126297395e-04,1.5834563533e-04,6.3140603235e+01,7.1540984203e-05,1.4126297395e-04,1.5834563533e-04,6.3140603235e+01,7.1540984203e-05,1.4126297395e-04,1.5834563533e-04,6.3140603235e+01,7.1877194569e-03,8.4377573803e-03,8.1252483651e-03,8.1252483651e-03
7.1022838871e-05,1.4385672037e-04,1.6043378583e-04,6.3724203109e+01,1.0000001526e+07,6.1877477047e-05,7.9141661567e-05,7.1022838871e-05,1.4385672037e-04,1.6043378583e-04,6.3724203109e+01,7.1022838871e-05,1.4385672037e-04,1.6043378583e-04,6.3724203109e+01,7.1022838871e-05,1.4385672037e-04,1.6043378583e-04,6.3724203109e+01,3.1250953907e-04,3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04
7.0329041159e-05,1.4529959222e-04,1.6142535591e-04,6.4171732656e+01,1.0000003052e+07,6.1878679413e-05,7.9142885260e-05,7.0329041159e-05,1.4529959222e-04,1.6142535591e-04,6.4171732656e+01,7.0329041159e-05,1.4529959222e-04,1.6142535591e-04,6.4171732656e+01,7.0329041159e-05,1.4529959222e-04,1.6142535591e-04,6.4171732656e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
6.9439206182e-05,1.4639894825e-04,1.6203226655e-04,6.4624321475e+01,1.0000003052e+07,6.1879943922e-05,7.9144108879e-05,6.9439206182e-05,1.4639894825e-04,1.6203226655e-04,6.4624321475e+01,6.9439206182e-05,1.4639894825e-04,1.6203226655e-04,6.4624321475e+01,6.9439206182e-05,1.4639894825e-04,1.6203226655e-04,6.4624321475e+01,-3.1250953907e-04,-3.1250953907e-04,-1.5625476371e-03,-1.5625476371e-03
6.8670834577e-05,1.4789665900e-04,1.6306166093e-04,6.5093793017e+01,1.0000003052e+07,6.1881231010e-05,7.9145392562e-05,6.8670834577e-05,1.4789665900e-04,1.6306166093e-04,6.5093793017e+01,6.8670834577e-05,1.4789665900e-04,1.6306166093e-04,6.5093793017e+01,6.8670834577e-05,1.4789665900e-04,1.6306166093e-04,6.5093793017e+01,-9.3752861721e-04,-3.1250953907e-04,-1.5625476371e-03,-2.1875668317e-03
6.8332948961e-05,1.4964553438e-04,1.6450889907e-04,6.5457045995e+01,1.0000003052e+07,6.1883595105e-05,7.9148101819e-05,6.8332948961e-05,1.4964553438e-04,1.6450889907e-04,6.5457045995e+01,6.8332948869e-05,1.4964553438e-04,1.6450889904e-04,6.5457046024e+01,6.8332948961e-05,1.4964553438e-04,1.6450889907e-04,6.5457045995e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
6.8534300817e-05,1.5126768131e-04,1.6606884655e-04,6.5626323108e+01,1.0000003052e+07,6.1884491953e-05,7.9149547329e-05,6.8534300863e-05,1.5126768121e-04,1.6606884649e-04,6.5626323081e+01,6.8534300725e-05,1.5126768126e-04,1.6606884648e-04,6.5626323131e+01,6.8534300863e-05,1.5126768121e-04,1.6606884649e-04,6.5626323081e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
6.9091904011e-05,1.5274024237e-04,1.6764030792e-04,6.5660432419e+01,1.0000003052e+07,6.1885088101e-05,7.9151073095e-05,6.9091904103e-05,1.5274024223e-04,1.6764030783e-04,6.5660432371e+01,6.9091903966e-05,1.5274024228e-04,1.6764030782e-04,6.5660432421e+01,6.9091904103e-05,1.5274024223e-04,1.6764030783e-04,6.5660432371e+01,0.0000000000e+00,3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04
6.9373755849e-05,1.5434516921e-04,1.6921923431e-04,6.5797446017e+01,1.0000003052e+07,6.1885370070e-05,7.9152651832e-05,6.9373755849e-05,1.5434516912e-04,1.6921923422e-04,6.5797446005e+01,6.9373755849e-05,1.5434516917e-04,1.6921923427e-04,6.5797446011e+01,6.9373755849e-05,1.5434516912e-04,1.6921923422e-04,6.5797446005e+01,-9.3752861721e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
6.8867043298e-05,1.5637116329e-04,1.7086430394e-04,6.6230949480e+01,1.0000003052e+07,6.1885398300e-05,7.9154225266e-05,6.8867043344e-05,1.5637116329e-04,1.7086430395e-04,6.6230949466e+01,6.8867043252e-05,1.5637116329e-04,1.7086430392e-04,6.6230949494e+01,6.8867043390e-05,1.5637116329e-04,1.7086430397e-04,6.6230949452e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
6.7741107111e-05,1.5879077068e-04,1.7263651539e-04,6.6896615522e+01,1.0000003052e+07,6.1885266769e-05,7.9155750727e-05,6.7741107111e-05,1.5879077063e-04,1.7263651535e-04,6.6896615516e+01,6.7741107111e-05,1.5879077068e-04,1.7263651539e-04,6.6896615522e+01,6.7741107111e-05,1.5879077063e-04,1.7263651535e-04,6.6896615516e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,-3.1250953907e-04
6.6704287989e-05,1.6101777071e-04,1.7428764879e-04,6.7497410439e+01,1.0000003052e+07,6.1885045700e-05,7.9157235109e-05,6.6704287989e-05,1.6101777071e-04,1.7428764879e-04,6.7497410439e+01,6.6704287989e-05,1.6101777071e-04,1.7428764879e-04,6.7497410439e+01,6.6704287989e-05,1.6101777071e-04,1.7428764879e-04,6.7497410439e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
6.6280827926e-05,1.6238261140e-04,1.7538888401e-04,6.7795858037e+01,1.0000003052e+07,6.1884745202e-05,7.9158741031e-05,6.6280827926e-05,1.6238261140e-04,1.7538888401e-04,6.7795858037e+01,6.6280827926e-05,1.6238261140e-04,1.7538888401e-04,6.7795858037e+01,6.6280827926e-05,1.6238261140e-04,1.7538888401e-04,6.7795858037e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.8750572344e-03
6.6404355839e-05,1.6320338469e-04,1.7619558238e-04,6.7859531830e+01,1.0000003052e+07,6.1883796967e-05,7.9162002823e-05,6.6404355839e-05,1.6320338469e-04,1.7619558238e-04,6.7859531830e+01,6.6404355839e-05,1.6320338469e-04,1.7619558238e-04,6.7859531830e+01,6.6404355839e-05,1.6320338469e-04,1.7619558238e-04,6.7859531830e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
6.6679041665e-05,1.6465011049e-04,1.7763939169e-04,6.7953329323e+01,1.0000003052e+07,6.1883176138e-05,7.9163665215e-05,6.6679041665e-05,1.6465011049e-04,1.7763939169e-04,6.7953329323e+01,6.6679041665e-05,1.6465011049e-04,1.7763939169e-04,6.7953329323e+01,6.6679041665e-05,1.6465011049e-04,1.7763939169e-04,6.7953329323e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
6.7090754333e-05,1.6738249651e-04,1.8032767246e-04,6.8157957039e+01,1.0000003052e+07,6.1882520198e-05,7.9165197857e-05,6.7090754333e-05,1.6738249651e-04,1.8032767246e-04,6.8157957039e+01,6.7090754333e-05,1.6738249651e-04,1.8032767246e-04,6.8157957039e+01,6.7090754333e-05,1.6738249651e-04,1.8032767246e-04,6.8157957039e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
6.7846124319e-05,1.7084909665e-04,1.8382739298e-04,6.8341414088e+01,1.0000003052e+07,6.1881888477e-05,7.9166518591e-05,6.7846124319e-05,1.7084909665e-04,1.8382739298e-04,6.8341414088e+01,6.7846124319e-05,1.7084909665e-04,1.8382739298e-04,6.8341414088e+01,6.7846124411e-05,1.7084909665e-04,1.8382739302e-04,6.8341414062e+01,1.5625476371e-03,2.1875668317e-03,1.2500381563e-03,9.3752861721e-04
6.8810280352e-05,1.7460421404e-04,1.8767388269e-04,6.8490957943e+01,1.0000001526e+07,6.1881322685e-05,7.9167589348e-05,6.8810280306e-05,1.7460421404e-04,1.8767388267e-04,6.8490957956e+01,6.8810280352e-05,1.7460421404e-04,1.8767388269e-04,6.8490957943e+01,6.8810280535e-05,1.7460421404e-04,1.8767388276e-04,6.8490957891e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
6.9461087763e-05,1.7901917817e-04,1.9202267800e-04,6.8793294203e+01,1.0000001526e+07,6.1880819620e-05,7.9168363753e-05,6.9461087718e-05,1.7901917808e-04,1.9202267790e-04,6.8793294206e+01,6.9461087718e-05,1.7901917808e-04,1.9202267790e-04,6.8793294206e+01,6.9461088176e-05,1.7901917817e-04,1.9202267815e-04,6.8793294088e+01,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
6.9646813389e-05,1.8427677040e-04,1.9699900184e-04,6.9296081014e+01,1.0000001526e+07,6.1880314339e-05,7.9168766750e-05,6.9646813343e-05,1.8427677027e-04,1.9699900169e-04,6.9296081012e+01,6.9646813343e-05,1.8427677027e-04,1.9699900169e-04,6.9296081012e+01,6.9646813573e-05,1.8427677045e-04,1.9699900195e-04,6.9296080969e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
6.9792406386e-05,1.9023066338e-04,2.0262942846e-04,6.9852774129e+01,1.0000003052e+07,6.1879718599e-05,7.9168713335e-05,6.9792406386e-05,1.9023066324e-04,2.0262942833e-04,6.9852774115e+01,6.9792406386e-05,1.9023066329e-04,2.0262942838e-04,6.9852774120e+01,6.9792406524e-05,1.9023066338e-04,2.0262942851e-04,6.9852774092e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-2.1875668317e-03
7.0119576476e-05,1.9679890545e-04,2.0891760144e-04,7.0388989451e+01,1.0000003052e+07,6.1878103860e-05,7.9166925293e-05,7.0119576430e-05,1.9679890540e-04,2.0891760138e-04,7.0388989459e+01,7.0119576430e-05,1.9679890540e-04,2.0891760138e-04,7.0388989459e+01,7.0119576568e-05,1.9679890545e-04,2.0891760147e-04,7.0388989427e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-1.5625476371e-03
7.0330096262e-05,2.0373474231e-04,2.1553228915e-04,7.0955114613e+01,1.0000003052e+07,6.1877159049e-05,7.9165044543e-05,7.0330096170e-05,2.0373474226e-04,2.1553228907e-04,7.0955114632e+01,7.0330096216e-05,2.0373474226e-04,2.1553228909e-04,7.0955114621e+01,7.0330096308e-05,2.0373474231e-04,2.1553228916e-04,7.0955114602e+01,6.2501907814e-04,1.2500381563e-03,3.1250953907e-04,-3.1250953907e-04
6.9809680241e-05,2.1075162945e-04,2.2201270407e-04,7.1672993670e+01,1.0000003052e+07,6.1876276162e-05,7.9162396672e-05,6.9809680149e-05,2.1075162940e-04,2.2201270400e-04,7.1672993689e+01,6.9809680195e-05,2.1075162940e-04,2.2201270402e-04,7.1672993678e+01,6.9809680286e-05,2.1075162945e-04,2.2201270409e-04,7.1672993659e+01,-9.3752861721e-04,-9.3752861721e-04,-1.8750572344e-03,-2.5000763126e-03
6.8186883768e-05,2.1761122488e-04,2.2804406660e-04,7.2602005301e+01,1.0000003052e+07,6.1875662299e-05,7.9158896441e-05,6.8186883722e-05,2.1761122488e-04,2.2804406659e-04,7.2602005312e+01,6.8186883722e-05,2.1761122488e-04,2.2804406659e-04,7.2602005312e+01,6.8186883768e-05,2.1761122488e-04,2.2804406660e-04,7.2602005301e+01,0.0000000000e+00,3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
6.5773484647e-05,2.2410910468e-04,2.3356164514e-04,7.3643639186e+01,1.0000003052e+07,6.1875482820e-05,7.9154464990e-05,6.5773484647e-05,2.2410910468e-04,2.3356164514e-04,7.3643639186e+01,6.5773484647e-05,2.2410910468e-04,2.3356164514e-04,7.3643639186e+01,6.5773484647e-05,2.2410910468e-04,2.3356164514e-04,7.3643639186e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
6.3360565714e-05,2.3027827871e-04,2.3883602520e-04,7.4615881050e+01,1.0000003052e+07,6.1875697183e-05,7.9148985905e-05,6.3360565714e-05,2.3027827871e-04,2.3883602520e-04,7.4615881050e+01,6.3360565714e-05,2.3027827871e-04,2.3883602520e-04,7.4615881050e+01,6.3360565714e-05,2.3027827871e-04,2.3883602520e-04,7.4615881050e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
6.1573497018e-05,2.3633126362e-04,2.4422072333e-04,7.5396869734e+01,1.0000003052e+07,6.1876005510e-05,7.9142231436e-05,6.1573497018e-05,2.3633126362e-04,2.4422072333e-04,7.5396869734e+01,6.1573497018e-05,2.3633126362e-04,2.4422072333e-04,7.5396869734e+01,6.1573497018e-05,2.3633126362e-04,2.4422072333e-04,7.5396869734e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-3.1250953907e-04
6.0382701108e-05,2.4266612479e-04,2.5006582876e-04,7.6026852744e+01,1.0000003052e+07,6.1876004888e-05,7.9133808599e-05,6.0382701108e-05,2.4266612479e-04,2.5006582876e-04,7.6026852744e+01,6.0382701108e-05,2.4266612479e-04,2.5006582876e-04,7.6026852744e+01,6.0382701108e-05,2.4266612479e-04,2.5006582876e-04,7.6026852744e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
5.9383191793e-05,2.4968675268e-04,2.5665119896e-04,7.6621849264e+01,1.0000003052e+07,6.1874275453e-05,7.9109801870e-05,5.9383191793e-05,2.4968675268e-04,2.5665119896e-04,7.6621849264e+01,5.9383191793e-05,2.4968675268e-04,2.5665119896e-04,7.6621849264e+01,5.9383191793e-05,2.4968675268e-04,2.5665119896e-04,7.6621849264e+01,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,-3.1250953907e-04
5.8305601740e-05,2.5754445311e-04,2.6406190282e-04,7.7243817664e+01,1.0000003052e+07,6.1872664938e-05,7.9092602459e-05,5.8305601740e-05,2.5754445311e-04,2.6406190282e-04,7.7243817664e+01,5.8305601740e-05,2.5754445311e-04,2.6406190282e-04,7.7243817664e+01,5.8305601740e-05,2.5754445311e-04,2.6406190282e-04,7.7243817664e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
5.7100903885e-05,2.6624513438e-04,2.7229943960e-04,7.7895296138e+01,1.0000001526e+07,6.1870810844e-05,7.9070234173e-05,5.7100903885e-05,2.6624513438e-04,2.7229943960e-04,7.7895296138e+01,5.7100903885e-05,2.6624513438e-04,2.7229943960e-04,7.7895296138e+01,5.7100903885e-05,2.6624513438e-04,2.7229943960e-04,7.7895296138e+01,-6.2501907814e-04,0.0000000000e+00,-1.2500381563e-03,-1.5625476371e-03
